timestamp,symbol,action,price,quantity,value,reason,portfolio_value,cash
2020-01-02 09:30:00-05:00,CZR,buy,59.63999938964844,251,14969.639846801758,"All conditions met. Flagpole: 57.9%, Vol: 0.05",100000.0,100000.0
2020-01-03 09:30:00-05:00,MMM,buy,150.50167846679688,84,12642.140991210938,"All conditions met. Flagpole: 19.5%, Vol: 0.03",99623.5,84874.74042129517
2020-01-03 09:30:00-05:00,AMD,buy,49.099998474121094,259,12716.899604797363,"All conditions met. Flagpole: 76.4%, Vol: 0.07",99623.5,84874.74042129517
2020-01-03 09:30:00-05:00,ALGN,buy,283.67999267578125,44,12481.919677734375,"All conditions met. Flagpole: 56.8%, Vol: 0.02",99623.5,84874.74042129517
2020-01-06 09:30:00-05:00,AXON,buy,73.93000030517578,96,7097.280029296875,"All conditions met. Flagpole: 55.9%, Vol: 0.02",99184.71004867554,47721.727085113525
2020-01-07 09:30:00-05:00,ACN,buy,208.42999267578125,29,6044.469787597656,"All conditions met. Flagpole: 17.2%, Vol: 0.02",99855.19395446777,40606.20682144165
2020-01-07 09:30:00-05:00,A,buy,84.81999969482422,71,6022.2199783325195,"All conditions met. Flagpole: 17.6%, Vol: 0.01",99855.19395446777,40606.20682144165
2020-01-07 09:30:00-05:00,ALLE,buy,123.61000061035156,49,6056.890029907227,"All conditions met. Flagpole: 25.3%, Vol: 0.01",99855.19395446777,40606.20682144165
2020-01-08 09:30:00-05:00,AME,buy,101.62999725341797,43,4370.089881896973,"All conditions met. Flagpole: 16.1%, Vol: 0.01",99665.68940353394,29317.266796112057
2020-01-08 09:30:00-05:00,APA,buy,32.5099983215332,135,4388.849773406982,"All conditions met. Flagpole: 77.7%, Vol: 0.12",99665.68940353394,29317.266796112057
2020-01-08 09:30:00-05:00,AMAT,buy,61.619998931884766,71,4375.019924163818,"All conditions met. Flagpole: 25.5%, Vol: 0.02",99665.68940353394,29317.266796112057
2020-01-17 09:30:00-05:00,ADBE,buy,345.3800048828125,12,4144.56005859375,"All conditions met. Flagpole: 33.9%, Vol: 0.02",101278.6626586914,28142.456768035885
2020-01-17 09:30:00-05:00,ALB,buy,80.41999816894531,52,4181.839904785156,"All conditions met. Flagpole: 35.4%, Vol: 0.04",101278.6626586914,28142.456768035885
2020-01-17 09:30:00-05:00,ALGN,buy,285.0299987792969,14,3990.4199829101562,"All conditions met. Flagpole: 45.7%, Vol: 0.03",101278.6626586914,28142.456768035885
2020-01-28 09:30:00-05:00,AMCR,buy,10.770000457763672,589,6343.530269622803,"All conditions met. Flagpole: 18.9%, Vol: 0.02",98131.90965461731,42350.48622894287
2020-01-28 09:30:00-05:00,ANET,buy,14.685625076293945,432,6344.190032958984,"All conditions met. Flagpole: 43.0%, Vol: 0.05",98131.90965461731,42350.48622894287
2020-01-28 09:30:00-05:00,ADSK,buy,195.8699951171875,32,6267.83984375,"All conditions met. Flagpole: 38.7%, Vol: 0.02",98131.90965461731,42350.48622894287
2020-01-30 09:30:00-05:00,XYZ,buy,76.16000366210938,77,5864.320281982422,"All conditions met. Flagpole: 28.6%, Vol: 0.05",97004.39068031311,39325.85047531128
2020-01-30 09:30:00-05:00,BRO,buy,45.0099983215332,131,5896.30978012085,"All conditions met. Flagpole: 23.3%, Vol: 0.04",97004.39068031311,39325.85047531128
2020-02-03 09:30:00-05:00,BX,buy,61.06999969482422,112,6839.8399658203125,"All conditions met. Flagpole: 25.9%, Vol: 0.04",96787.1607170105,45667.23080444336
2020-02-14 09:30:00-05:00,AKAM,buy,99.5999984741211,67,6673.199897766113,"All conditions met. Flagpole: 24.6%, Vol: 0.01",98941.59076499939,44852.40093040466
2020-02-14 09:30:00-05:00,CDNS,buy,79.25,84,6657.0,"All conditions met. Flagpole: 22.9%, Vol: 0.02",98941.59076499939,44852.40093040466
2020-02-14 09:30:00-05:00,CRL,buy,172.3000030517578,39,6719.700119018555,"All conditions met. Flagpole: 28.5%, Vol: 0.04",98941.59076499939,44852.40093040466
2020-03-05 09:30:00-05:00,CPB,buy,52.720001220703125,267,14076.240325927734,"All conditions met. Flagpole: 21.9%, Vol: 0.03",93967.55095481873,93967.55095481873
2020-03-09 10:30:00-04:00,AEE,buy,85.3499984741211,140,11948.999786376953,"All conditions met. Flagpole: 18.5%, Vol: 0.02",93163.88038444519,79896.65075111389
2020-03-09 10:30:00-04:00,AMT,buy,246.32000732421875,48,11823.3603515625,"All conditions met. Flagpole: 24.2%, Vol: 0.03",93163.88038444519,79896.65075111389
2020-03-10 10:30:00-04:00,AWK,buy,137.19000244140625,62,8505.780151367188,"All conditions met. Flagpole: 20.8%, Vol: 0.03",93743.10102653503,57308.01110267639
2020-03-17 10:30:00-04:00,CPB,buy,49.29999923706055,278,13705.399787902832,"All conditions met. Flagpole: 24.2%, Vol: 0.04",91582.69151115417,91582.69151115417
2020-04-15 10:30:00-04:00,AMZN,buy,114.16600036621094,119,13585.754043579102,"All conditions met. Flagpole: 41.0%, Vol: 0.06",90704.21155357361,90704.21155357361
2020-04-17 10:30:00-04:00,AKAM,buy,105.83999633789062,109,11536.559600830078,"All conditions met. Flagpole: 42.6%, Vol: 0.06",91386.3788356781,77271.01523399353
2020-04-23 10:30:00-04:00,CDNS,buy,79.80000305175781,123,9815.400375366211,"All conditions met. Flagpole: 56.7%, Vol: 0.08",91324.17609977722,65620.00530052185
2020-04-28 10:30:00-04:00,TECH,buy,52.217498779296875,160,8354.7998046875,"All conditions met. Flagpole: 40.4%, Vol: 0.04",91478.51022911072,55857.49496269226
2020-04-28 10:30:00-04:00,COR,buy,90.77999877929688,92,8351.759887695312,"All conditions met. Flagpole: 35.3%, Vol: 0.02",91478.51022911072,55857.49496269226
2020-04-30 10:30:00-04:00,A,buy,78.72000122070312,74,5825.280090332031,"All conditions met. Flagpole: 40.8%, Vol: 0.04",90616.10230827332,38960.69466972351
2020-05-01 10:30:00-04:00,AMGN,buy,239.22000122070312,20,4784.4000244140625,"All conditions met. Flagpole: 38.4%, Vol: 0.05",89286.12405204773,33191.654737472534
2020-05-04 10:30:00-04:00,CHTR,buy,509.6400146484375,11,5606.0401611328125,"All conditions met. Flagpole: 58.1%, Vol: 0.04",88974.50594139099,39034.894804000854
2020-05-06 10:30:00-04:00,ABBV,buy,85.37000274658203,58,4951.460159301758,"All conditions met. Flagpole: 56.5%, Vol: 0.03",91208.18298149109,33379.57485771179
2020-05-06 10:30:00-04:00,ANET,buy,13.77750015258789,363,5001.232555389404,"All conditions met. Flagpole: 54.1%, Vol: 0.03",91208.18298149109,33379.57485771179
2020-05-08 10:30:00-04:00,XYZ,buy,74.62000274658203,47,3507.1401290893555,"All conditions met. Flagpole: 169.9%, Vol: 0.06",92968.35000610352,23690.36617851257
2020-05-08 10:30:00-04:00,CRL,buy,156.55999755859375,22,3444.3199462890625,"All conditions met. Flagpole: 87.7%, Vol: 0.03",92968.35000610352,23690.36617851257
2020-05-18 10:30:00-04:00,ACN,buy,183.8800048828125,23,4229.2401123046875,"All conditions met. Flagpole: 55.7%, Vol: 0.03",93757.37540435791,29038.993179321285
2020-05-18 10:30:00-04:00,APD,buy,228.0399932861328,19,4332.759872436523,"All conditions met. Flagpole: 52.7%, Vol: 0.03",93757.37540435791,29038.993179321285
2020-05-18 10:30:00-04:00,AME,buy,79.58999633789062,54,4297.859802246094,"All conditions met. Flagpole: 82.7%, Vol: 0.04",93757.37540435791,29038.993179321285
2020-06-16 10:30:00-04:00,ARE,buy,165.3800048828125,35,5788.3001708984375,"All conditions met. Flagpole: 51.8%, Vol: 0.04",97427.33319091797,39483.743576049805
2020-06-16 10:30:00-04:00,MO,buy,40.310001373291016,146,5885.260200500488,"All conditions met. Flagpole: 39.4%, Vol: 0.04",97427.33319091797,39483.743576049805
2020-06-16 10:30:00-04:00,AWK,buy,129.22000122070312,45,5814.900054931641,"All conditions met. Flagpole: 45.9%, Vol: 0.04",97427.33319091797,39483.743576049805
2020-06-25 10:30:00-04:00,AES,buy,13.84000015258789,355,4913.200054168701,"All conditions met. Flagpole: 37.1%, Vol: 0.05",97341.49522399902,32811.153244018555
2020-06-25 10:30:00-04:00,BG,buy,41.189998626708984,119,4901.609836578369,"All conditions met. Flagpole: 37.3%, Vol: 0.03",97341.49522399902,32811.153244018555
2020-06-25 10:30:00-04:00,CNP,buy,18.329999923706055,268,4912.439979553223,"All conditions met. Flagpole: 48.1%, Vol: 0.02",97341.49522399902,32811.153244018555
2020-07-10 10:30:00-04:00,APD,buy,271.6000061035156,17,4617.200103759766,"All conditions met. Flagpole: 34.8%, Vol: 0.05",102721.94512939453,32148.693765640262
2020-08-06 10:30:00-04:00,ALB,buy,88.5999984741211,55,4872.99991607666,"All conditions met. Flagpole: 59.6%, Vol: 0.04",106408.91607666016,32996.98377418518
2020-08-06 10:30:00-04:00,APTV,buy,83.83999633789062,59,4946.559783935547,"All conditions met. Flagpole: 56.7%, Vol: 0.03",106408.91607666016,32996.98377418518
2020-08-06 10:30:00-04:00,AIZ,buy,122.30999755859375,40,4892.39990234375,"All conditions met. Flagpole: 48.8%, Vol: 0.05",106408.91607666016,32996.98377418518
2020-09-09 10:30:00-04:00,BRK-B,buy,217.8000030517578,42,9147.600128173828,"All conditions met. Flagpole: 27.8%, Vol: 0.02",105961.75225639343,61736.01291847229
2020-09-10 10:30:00-04:00,ALGN,buy,323.9200134277344,24,7774.080322265625,"All conditions met. Flagpole: 31.0%, Vol: 0.03",106500.34276008606,52540.11304664612
2020-09-10 10:30:00-04:00,ACGL,buy,31.549999237060547,249,7855.949810028076,"All conditions met. Flagpole: 29.0%, Vol: 0.01",106500.34276008606,52540.11304664612
2020-09-10 10:30:00-04:00,ADM,buy,46.04999923706055,171,7874.5498695373535,"All conditions met. Flagpole: 24.4%, Vol: 0.02",106500.34276008606,52540.11304664612
2020-09-17 10:30:00-04:00,AOS,buy,51.75,135,6986.25,"All conditions met. Flagpole: 22.4%, Vol: 0.02",106109.2225074768,46583.50254249573
2020-09-17 10:30:00-04:00,BAC,buy,25.600000381469727,272,6963.200103759766,"All conditions met. Flagpole: 23.9%, Vol: 0.02",106109.2225074768,46583.50254249573
2020-09-17 10:30:00-04:00,COF,buy,76.16999816894531,91,6931.469833374023,"All conditions met. Flagpole: 34.1%, Vol: 0.05",106109.2225074768,46583.50254249573
2020-09-28 10:30:00-04:00,AWK,buy,144.22999572753906,84,12115.319641113281,"All conditions met. Flagpole: 16.9%, Vol: 0.01",103314.74237442017,81715.06218147278
2020-09-29 10:30:00-04:00,CZR,buy,58.209999084472656,179,10419.589836120605,"All conditions met. Flagpole: 106.7%, Vol: 0.08",103313.26216125488,69579.58207893372
2020-09-30 10:30:00-04:00,CARR,buy,30.5,292,8906.0,"All conditions met. Flagpole: 35.7%, Vol: 0.02",103236.17311286926,59503.67191505433
2020-10-01 10:30:00-04:00,ABT,buy,108.83000183105469,69,7509.270126342773,"All conditions met. Flagpole: 24.8%, Vol: 0.02",103517.85093688965,50565.55173683167
2020-10-01 10:30:00-04:00,AVY,buy,127.83999633789062,59,7542.559783935547,"All conditions met. Flagpole: 18.0%, Vol: 0.04",103517.85093688965,50565.55173683167
2020-10-02 10:30:00-04:00,APTV,buy,93.95999908447266,56,5261.759948730469,"All conditions met. Flagpole: 28.3%, Vol: 0.04",102350.66216659546,35438.24131965637
2020-10-02 10:30:00-04:00,AXON,buy,95.61000061035156,55,5258.550033569336,"All conditions met. Flagpole: 25.2%, Vol: 0.04",102350.66216659546,35438.24131965637
2020-10-02 10:30:00-04:00,BBY,buy,114.08999633789062,46,5248.139831542969,"All conditions met. Flagpole: 42.1%, Vol: 0.02",102350.66216659546,35438.24131965637
2020-10-30 10:30:00-04:00,AIG,buy,31.290000915527344,225,7040.250205993652,"All conditions met. Flagpole: 30.2%, Vol: 0.03",105777.1217288971,46973.34121131896
2020-10-30 10:30:00-04:00,BG,buy,58.290000915527344,120,6994.800109863281,"All conditions met. Flagpole: 39.4%, Vol: 0.07",105777.1217288971,46973.34121131896
2020-11-03 09:30:00-05:00,ALGN,buy,458.44000244140625,13,5959.720031738281,"All conditions met. Flagpole: 64.2%, Vol: 0.16",107757.96144676208,41278.74100875854
2020-11-03 09:30:00-05:00,LNT,buy,56.689998626708984,109,6179.209850311279,"All conditions met. Flagpole: 17.7%, Vol: 0.02",107757.96144676208,41278.74100875854
2020-11-03 09:30:00-05:00,AEP,buy,91.2300033569336,67,6112.410224914551,"All conditions met. Flagpole: 21.9%, Vol: 0.01",107757.96144676208,41278.74100875854
2020-11-20 09:30:00-05:00,A,buy,108.68000030517578,63,6846.840019226074,"All conditions met. Flagpole: 24.0%, Vol: 0.03",109704.63118743896,45871.550930023186
2020-11-20 09:30:00-05:00,XYZ,buy,191.66000366210938,35,6708.100128173828,"All conditions met. Flagpole: 50.2%, Vol: 0.07",109704.63118743896,45871.550930023186
2020-11-20 09:30:00-05:00,BA,buy,205.6699981689453,33,6787.109939575195,"All conditions met. Flagpole: 57.5%, Vol: 0.13",109704.63118743896,45871.550930023186
2020-12-01 09:30:00-05:00,ACN,buy,249.08999633789062,27,6725.429901123047,"All conditions met. Flagpole: 19.2%, Vol: 0.03",111211.1203918457,45692.88067245483
2020-12-01 09:30:00-05:00,AMD,buy,92.66000366210938,73,6764.180267333984,"All conditions met. Flagpole: 25.7%, Vol: 0.05",111211.1203918457,45692.88067245483
2020-12-01 09:30:00-05:00,ALGN,buy,481.2900085449219,14,6738.060119628906,"All conditions met. Flagpole: 70.5%, Vol: 0.03",111211.1203918457,45692.88067245483
2020-12-22 09:30:00-05:00,ARE,buy,174.6199951171875,44,7683.27978515625,"All conditions met. Flagpole: 19.8%, Vol: 0.03",113346.60982131958,51559.87055587768
2020-12-22 09:30:00-05:00,AON,buy,209.14999389648438,36,7529.3997802734375,"All conditions met. Flagpole: 20.6%, Vol: 0.01",113346.60982131958,51559.87055587768
2020-12-22 09:30:00-05:00,AAPL,buy,128.22999572753906,60,7693.799743652344,"All conditions met. Flagpole: 20.7%, Vol: 0.04",113346.60982131958,51559.87055587768
2021-01-20 09:30:00-05:00,ABBV,buy,112.18000030517578,56,6282.080017089844,"All conditions met. Flagpole: 43.4%, Vol: 0.03",116418.06106758118,42252.23023605346
2021-01-20 09:30:00-05:00,AKAM,buy,110.01000213623047,57,6270.570121765137,"All conditions met. Flagpole: 16.9%, Vol: 0.02",116418.06106758118,42252.23023605346
2021-01-20 09:30:00-05:00,GOOGL,buy,89.22350311279297,71,6334.868721008301,"All conditions met. Flagpole: 22.2%, Vol: 0.01",116418.06106758118,42252.23023605346
2021-01-28 09:30:00-05:00,MMM,buy,156.06187438964844,67,10456.145584106445,"All conditions met. Flagpole: 19.3%, Vol: 0.03",112621.96767807007,70039.52744674683
2021-01-28 09:30:00-05:00,ANET,buy,19.10562515258789,549,10488.988208770752,"All conditions met. Flagpole: 59.9%, Vol: 0.04",112621.96767807007,70039.52744674683
2021-01-28 09:30:00-05:00,CAH,buy,55.290000915527344,190,10505.100173950195,"All conditions met. Flagpole: 31.1%, Vol: 0.02",112621.96767807007,70039.52744674683
2021-01-29 09:30:00-05:00,AFL,buy,46.119998931884766,169,7794.279819488525,"All conditions met. Flagpole: 38.3%, Vol: 0.03",111803.54428100586,52001.49206733703
2021-01-29 09:30:00-05:00,MO,buy,42.650001525878906,182,7762.300277709961,"All conditions met. Flagpole: 21.4%, Vol: 0.01",111803.54428100586,52001.49206733703
2021-01-29 09:30:00-05:00,AMP,buy,206.66000366210938,37,7646.420135498047,"All conditions met. Flagpole: 32.5%, Vol: 0.04",111803.54428100586,52001.49206733703
2021-02-10 09:30:00-05:00,A,buy,123.23999786376953,47,5792.279899597168,"All conditions met. Flagpole: 23.0%, Vol: 0.02",113986.45001411438,39069.50205421447
2021-02-10 09:30:00-05:00,XYZ,buy,258.1199951171875,22,5678.639892578125,"All conditions met. Flagpole: 52.7%, Vol: 0.06",113986.45001411438,39069.50205421447
2021-02-10 09:30:00-05:00,BG,buy,75.43000030517578,77,5808.110023498535,"All conditions met. Flagpole: 31.8%, Vol: 0.04",113986.45001411438,39069.50205421447
2021-02-24 09:30:00-05:00,AXP,buy,136.94000244140625,49,6710.060119628906,"All conditions met. Flagpole: 23.4%, Vol: 0.05",112521.06241226196,45285.79863739013
2021-02-24 09:30:00-05:00,AME,buy,119.94000244140625,56,6716.64013671875,"All conditions met. Flagpole: 17.6%, Vol: 0.03",112521.06241226196,45285.79863739013
2021-02-24 09:30:00-05:00,APA,buy,19.75,343,6774.25,"All conditions met. Flagpole: 62.7%, Vol: 0.09",112521.06241226196,45285.79863739013
2021-03-22 10:30:00-04:00,ABT,buy,120.25,52,6253.0,"All conditions met. Flagpole: 20.2%, Vol: 0.02",113775.32320022583,42175.83935546874
2021-03-22 10:30:00-04:00,ADI,buy,151.91000366210938,41,6228.310150146484,"All conditions met. Flagpole: 15.6%, Vol: 0.03",113775.32320022583,42175.83935546874
2021-03-22 10:30:00-04:00,AIZ,buy,143.7100067138672,44,6323.240295410156,"All conditions met. Flagpole: 19.0%, Vol: 0.05",113775.32320022583,42175.83935546874
2021-04-21 10:30:00-04:00,ARE,buy,179.24000549316406,37,6631.88020324707,"All conditions met. Flagpole: 16.3%, Vol: 0.02",116459.11572647095,44233.909004211426
2021-04-21 10:30:00-04:00,LNT,buy,57.41999816894531,115,6603.299789428711,"All conditions met. Flagpole: 25.2%, Vol: 0.02",116459.11572647095,44233.909004211426
2021-04-21 10:30:00-04:00,AEP,buy,90.13999938964844,73,6580.219955444336,"All conditions met. Flagpole: 21.1%, Vol: 0.02",116459.11572647095,44233.909004211426
2021-05-13 10:30:00-04:00,AKAM,buy,111.30000305175781,60,6678.000183105469,"All conditions met. Flagpole: 23.0%, Vol: 0.02",116454.32014083862,44757.07410812378
2021-05-13 10:30:00-04:00,CBOE,buy,111.16000366210938,60,6669.6002197265625,"All conditions met. Flagpole: 18.5%, Vol: 0.02",116454.32014083862,44757.07410812378
2021-05-13 10:30:00-04:00,CHTR,buy,681.97998046875,9,6137.81982421875,"All conditions met. Flagpole: 20.3%, Vol: 0.03",116454.32014083862,44757.07410812378
2021-05-20 10:30:00-04:00,AEE,buy,84.20999908447266,96,8084.159912109375,"All conditions met. Flagpole: 23.5%, Vol: 0.01",117134.76890182495,54248.5739402771
2021-05-20 10:30:00-04:00,AXP,buy,154.72999572753906,52,8045.959777832031,"All conditions met. Flagpole: 20.1%, Vol: 0.02",117134.76890182495,54248.5739402771
2021-05-20 10:30:00-04:00,ACGL,buy,40.0,203,8120.0,"All conditions met. Flagpole: 17.6%, Vol: 0.01",117134.76890182495,54248.5739402771
2021-06-21 10:30:00-04:00,ADBE,buy,565.5900268554688,19,10746.210510253906,"All conditions met. Flagpole: 28.0%, Vol: 0.05",115448.07638168335,72795.66633605957
2021-06-22 10:30:00-04:00,ALLE,buy,137.77000427246094,67,9230.590286254883,"All conditions met. Flagpole: 17.0%, Vol: 0.01",116254.58660507202,62041.856521606445
