Filename,ATR_Percentage,Return_21_Days,Return_35_Days,Return_70_Days,Threshold
ACN.csv,1.9659578844714396,-12.53569819847582,-19.834996721642206,-15.68348937431451,2
ADP.csv,1.3811377846464792,-2.318414518125887,0.6394402189711706,3.333613629340567,2
AEE.csv,1.9588809855621128,0.5273112418552137,1.8353599488879695,6.809363341773417,2
AFL.csv,1.6720722069880578,-1.537386076683856,2.9594449970926346,1.112307497173538,2
AIG.csv,1.8201347380065298,-3.108609904178238,1.7873862870637218,12.641285351051442,2
AIZ.csv,1.6072648911446756,-6.863577237525383,-1.7870076078541524,5.246731538656225,2
AJG.csv,1.578737473893298,-6.594941080287388,-7.207278482931182,-1.4348993206474054,2
AKAM.csv,1.6681641465870072,-6.4178036225032455,-8.30630740603885,-14.707117055612539,2
AMCR.csv,1.7284921343548434,-4.8370139545312965,-3.311960227704016,-4.232800281520627,2
AME.csv,1.5090489869649995,-2.848546543980118,-2.0667989139886696,9.475697809224803,2
ANSS.csv,1.7965965701640367,-4.980414898759545,-1.5636628162177109,0.4874055372295965,2
APD.csv,1.6813252682051416,-1.7129686226472505,-1.4444789058183398,-8.425952299721278,2
ATO.csv,1.7532026820030189,-0.1934915046851224,2.434812383228006,5.5234359758218154,2
AVY.csv,1.9833456385079065,-2.1769319643232086,1.2330244818939846,10.02569063718913,2
AWK.csv,1.9831545969054523,0.057278205833087625,3.242144764215396,-2.821269172771849,2
AZO.csv,1.9178046280701875,-4.850471270085934,-2.620887263587348,10.128610963222988,2
BDX.csv,1.6520005197819043,-5.661747698370889,-2.692785168583875,-0.663828748337766,2
BR.csv,1.5352650191213317,-4.183348285993188,-3.5666959748357048,-2.454903615907678,2
BSX.csv,1.9724112073776172,5.85487262564468,7.1534083297738515,18.755120239196827,2
CAG.csv,1.8607428213067545,4.385968863626874,9.989340409260208,7.767333753733979,2
CB.csv,1.697868928284849,-3.82433661690047,0.1647858470851348,8.342391228640647,2
CBOE.csv,1.796405286307839,-1.8124432093237681,-3.369226237433899,-3.4932857407332882,2
CDW.csv,1.7710478276057258,-3.8470546504229186,-0.8106451024702007,9.29209606520832,2
CHD.csv,1.5547124734668132,2.492576133035682,2.6796012696214775,9.281408219469531,2
CI.csv,1.464481210104134,-1.8585313347354706,4.286255750673563,15.322899549197256,2
CL.csv,1.3505840143084726,0.4886116569688619,2.747812169105207,11.951003110089605,2
CLX.csv,1.6336699959967709,-2.736596188820712,-4.329953317869996,3.885588997748277,2
CME.csv,1.9324080573030158,-2.6336561594897527,-1.5776132396255254,3.3119770442829632,2
CMI.csv,1.8666527525926668,-0.33938571889172253,9.326130760888645,25.927351439635554,2
CMS.csv,1.8747032554367136,-0.23201754937753863,-0.09956448766164433,6.851261270673353,2
CNP.csv,1.8798294800069015,2.562300976135367,3.141543918267721,5.221457802264601,2
COP.csv,1.9061144900307994,2.3098699478338345,15.238939133365598,21.78060492757712,2
COST.csv,1.693149895061108,-0.859913974445595,0.10612761643985422,5.677208198608156,2
CPB.csv,1.7408032635789505,1.0798639684985825,6.343195988581731,2.791126163936509,2
CPRT.csv,1.8091136295397818,-3.815606274755687,1.364628843692777,15.65289848897753,2
CSCO.csv,1.5936130337052035,-4.2676839804191475,-3.47474994081438,-5.852219154094813,2
CSX.csv,1.9272062035884865,-8.416506494658497,-11.102377628273054,-1.4513787777267306,2
CTAS.csv,1.2815364482925062,-3.085747536934872,6.469773460281618,12.353619954753526,2
CTSH.csv,1.771488727184799,-9.223634945811938,-13.338541502586313,-12.067148349062027,2
CTVA.csv,1.9214929607690827,-3.7627852225489296,1.4996336690704097,24.971853615608907,2
CVX.csv,1.7933365704631203,5.445667578769602,10.975444630592344,17.28246597167559,2
DD.csv,1.589988352674234,-3.6128821041088477,3.501400485396174,0.7635740604734095,2
DIS.csv,1.9539611713458158,-8.401437339014862,1.595360896572797,21.54864216881654,2
DOV.csv,1.9055295580812228,1.608437725299432,5.268078448894074,22.668112042778255,2
DOW.csv,1.9836878602330361,-0.2244106118252849,2.102099653557298,9.885933296172684,2
DRI.csv,1.5701511106946509,-6.975763583061402,-9.372268546138157,-2.7701305193245713,2
DUK.csv,1.7638289436175063,2.0887232877507707,3.9919958058421354,2.9939523558401797,2
EA.csv,1.4185177222532834,-3.595384569910201,-5.364404512040501,-7.338982353839858,2
EBAY.csv,1.9065670976787266,-0.05683740051287993,4.7250369636372325,29.320909085637943,2
ECL.csv,1.43649784881351,-3.997399727813342,-0.8010420169788677,10.580659854687555,2
ED.csv,1.877498641464645,3.4797971006115453,4.272079845522527,5.111856394657137,2
EIX.csv,1.9927478046563343,0.8482941405972327,2.973877995985839,3.979596818742598,2
EMR.csv,1.7147806636995242,-3.226940655794297,-0.3540620828378254,17.164818294910155,2
EVRG.csv,1.9025044580045103,-1.1802192872033201,2.3079879655034774,3.6549432750237094,2
EXPD.csv,1.6527940955902325,-6.3996041776975545,-6.160317573069897,-11.543842152191477,2
FDX.csv,1.8479122493723545,-8.241873986223167,7.340113538996778,8.92775735381459,2
FE.csv,1.720327202274576,0.41429272873443873,1.811495468482197,4.500129726431441,2
FFIV.csv,1.906408454257692,-3.9348022570678385,-5.597879128683804,1.0766426633670174,2
FIS.csv,1.9677842988422183,-6.389859590548971,-0.30150621661455346,17.674977828404813,2
FLS.csv,1.9044604974455575,3.371280440540745,8.852005666293843,17.579684761243737,2
FOX.csv,1.7851012093600012,1.8518475323394796,10.752279470058566,1.9944006170253197,2
FOXA.csv,1.8654705283001047,0.9593835390752721,9.390156019264365,2.267569927310062,2
FRT.csv,1.8125122132515281,1.1457091044628454,1.0962149032537059,4.249090640562674,2
GD.csv,1.836657392056833,1.8761791545780366,5.684701672768113,14.680219981942397,2
GILD.csv,1.7721754910759329,-9.979518851322526,-12.220447243784841,-23.680554077703793,2
GIS.csv,1.8449613555611946,0.3715908699363261,7.615692703056048,10.930345653983768,2
GLW.csv,1.7284002653414592,-3.580092325861264,-2.8431624086122826,5.371355594925188,2
GRMN.csv,1.6550883182827467,-2.478674388684942,2.2826477234368716,16.816860397303117,2
HD.csv,1.7825341846464215,-12.200213129797955,-9.789746273745328,-5.895503342651185,2
HIG.csv,1.9934065566129113,-5.803011334148208,0.2168068172097589,16.96590214903658,2
HII.csv,1.573197381196175,-4.432707782490195,-5.035462690045581,7.05637617867239,2
HOLX.csv,1.6638391448614855,-1.706005447246837,-0.5451080878708178,4.187619407021283,2
HON.csv,1.801472807955169,-5.593176968350349,-3.4769592665200952,-3.1779345701189246,2
HRL.csv,1.6314447447365206,1.5190564304054446,3.8405087515483576,13.963958352293812,2
HSIC.csv,1.7566180868395576,-3.297137148374253,-2.314076120250929,-1.6430992871422558,2
HSY.csv,1.8399899619459474,-1.043701171875,-1.0742168812276762,0.5222750267010876,2
ICE.csv,1.5167257471241302,-4.838822855919629,-5.682968898525864,3.2772657473676956,2
INCY.csv,1.9868447692287066,-7.740915838017391,-12.429188649743995,-14.089569939337709,2
ITW.csv,1.4163059225340537,-7.114367396265751,-4.571555064494928,-1.4004245997419933,2
J.csv,1.4917479983711537,-5.125874001247512,-0.7350411115840391,10.68528581933303,2
JCI.csv,1.8023942518517015,-0.015312517264542014,5.799446043909248,21.688093509911106,2
JKHY.csv,1.5784634082459714,-4.380360788292618,-4.884053293670673,0.35036961131934147,2
JNJ.csv,1.70519936077415,-7.18755606657188,-7.961382026137945,-8.926244519789241,2
JNPR.csv,1.0953079861323347,-5.153804038411715,-5.91541501169119,-5.814571775696617,2
K.csv,1.5829397695738199,1.6058616761096347,7.378712539299263,6.689878334512725,2
KHC.csv,1.6466470384485103,4.742547229361714,10.93570997877281,4.431243660423282,2
KMB.csv,1.9721297563706035,5.086962707214582,8.181449283775038,10.476261105608641,2
KMI.csv,1.920123580953523,1.417667539360125,4.318566803468743,7.452345206973778,2
KO.csv,1.3539658489205992,1.405689123997613,4.233871704271749,3.125001783383658,2
KR.csv,1.823954667129489,-2.7306167409852655,-0.7146712831068279,20.411696332584057,2
L.csv,1.31985550294125,-3.154938295847237,1.3094647312768901,6.056793901862868,2
LDOS.csv,1.6226363234912409,0.4043014677723983,2.22118727272835,19.94895752354019,2
LHX.csv,1.7894998095337629,1.8582784334386593,1.1463147181326183,5.507219203008044,2
LIN.csv,1.5897984979250064,-4.145847625850502,-3.779046790630077,9.125904294152798,2
LMT.csv,1.6739230283598245,2.7876080664574454,8.004156707096186,1.7364014930417904,2
LNT.csv,1.9044738233470113,-1.2500020814319768,0.8715044666517451,1.4678924197803371,2
LYB.csv,1.74954164152381,-0.5670725830826614,2.7895638151722064,8.99153317883216,2
MA.csv,1.4726388413159457,-5.081296768598103,-2.59131471019292,6.124629645256537,2
MCD.csv,1.2209836763262663,-2.9792601703788897,-6.494616575901513,-7.069574192884871,2
MCK.csv,1.662964483585756,-0.14155700196117443,1.6457886943595623,8.74037055891861,2
MDLZ.csv,1.624867834903797,2.614288330078125,-0.027831097412769793,-1.48128072528949,2
MDT.csv,1.662485385036407,-7.217442117496176,-5.01585431790316,-6.292734091510117,2
MET.csv,1.9824676232591136,-3.2519277321025273,1.0998291024187075,5.8771347545727926,2
MKC.csv,1.7058953376460992,-0.6769908339988319,11.242343071769039,17.51386794095892,2
MMC.csv,1.5769853841871109,-3.641130282340941,-3.251278755733695,0.0,2
MMM.csv,1.6167534552834812,3.915678897039259,17.38377791334805,3.5544540620335927,2
MO.csv,1.3969491375767096,0.4585070330968285,4.657274451121355,8.358064250484142,2
MRK.csv,1.6232277932041677,-1.3868903928603435,5.360319932945344,9.768849428229853,2
MSI.csv,1.4713421557613122,-2.053639168207318,3.6611903775141106,8.324765903069585,2
NI.csv,1.7690727174967087,0.8676781360887308,3.295073610168885,8.771929955018544,2
NKE.csv,1.8870938571518499,0.08511832177357408,-5.143208869670913,-6.8159349280838235,2
NWS.csv,1.7835705220002114,-7.649666428964689,-8.628886937605012,1.6266759497688612,2
NWSA.csv,1.6572139133722494,-7.639419315073883,-8.200454954059257,2.544530888087588,2
O.csv,1.7544787371396697,0.38817542531056554,2.646005537547515,-3.225227357524759,2
OKE.csv,1.748431063986652,1.5591867638138486,5.520987953151011,14.273681640625,2
PAYX.csv,1.8417346320659063,-1.620525605626643,-0.008278543499187758,0.3655352679006337,2
PEG.csv,1.7180730367178587,2.785266014302773,6.816055256475755,17.6752909908272,2
PEP.csv,1.9955713647260354,0.6456802001490044,8.028209808579641,5.3657960871889605,2
PFE.csv,1.8414310139570962,-7.60360580306868,-5.8045553400542484,-8.721967780814465,2
PG.csv,1.3825309104344081,-0.3636341065581664,0.8169613400251867,9.126504879279535,2
PGR.csv,1.9710516608036341,-0.07253125904704062,4.163093772682299,21.63497952712573,2
PNW.csv,1.8183702227788332,0.24086751918910554,4.476997002084091,8.110842361560184,2
PPG.csv,1.9296761893290886,-9.772249137178099,-7.0986929138519725,-9.803374787342795,2
PPL.csv,1.7824702540570292,0.0,1.2877129416480446,6.170460326413328,2
PRU.csv,1.6451612830980127,-4.659285476667863,0.7470763658453359,9.90770260223494,2
REG.csv,1.7757292989453957,-2.559450159526277,-4.622596831624735,-5.2809004106218564,2
ROL.csv,1.8172232113012037,-3.241841333823272,-1.4961502613004636,2.401645031435478,2
ROP.csv,1.7048387506151161,-8.426647083412279,-5.929113360824028,-5.233048902794132,2
RSG.csv,1.2205751817373367,1.0290436667258314,5.005701231605172,15.296574463254437,2
SBUX.csv,1.654510382311246,-3.3482849097604324,-2.998018669814289,-5.367468077349999,2
SPGI.csv,1.8853375400549952,-2.3833621712304125,-3.017073324211008,-5.525479574084023,2
STZ.csv,1.9028289729393664,-3.8894638447116194,1.3582211055300186,2.972603479737892,2
SYK.csv,1.9090761444391091,-5.309190560605197,-5.309190560605197,7.673485575372998,2
SYY.csv,1.3690002182085277,-4.878047634375507,-4.145973732759045,2.686176003240058,2
TGT.csv,1.9282609366828605,-7.606800110387489,-3.5293456576014783,19.163029840373515,2
TJX.csv,1.6661901430624306,-6.458287853103986,-1.0843508245409408,0.1266519752844807,2
TMUS.csv,1.1972154060325615,0.6310493637995562,0.15854289781505945,-0.3881371775228569,2
TSN.csv,1.759935891057853,3.797036539447952,12.65939456080998,13.795033473488033,2
TTWO.csv,1.9427868178656,-2.8419429352754646,0.3757104021247862,-9.752280919784452,2
UNM.csv,1.6061278738230136,-4.938504534876008,1.2103110658460627,11.20557992007182,2
UNP.csv,1.8702748607645092,-2.024964776908841,-3.988687240129836,1.2437461182222285,2
V.csv,1.5521236145400574,-2.594234836864685,-2.9281573906665077,1.379869279974579,2
VRSK.csv,1.418268024761583,-5.88808801407954,-6.206397814883089,-6.6091335493780115,2
VRTX.csv,1.8096915567985115,-5.217577820880986,-4.204643314596087,-8.494618191613975,2
WEC.csv,1.9392680209622477,0.8280568466056024,1.371208058762777,2.9850764680724553,2
WELL.csv,1.7174780525464357,2.5042768372764,4.10869432532269,7.605883025039002,2
WM.csv,1.3278999966236598,-0.4691531919469098,2.1179272666591595,15.606779056702294,2
WMB.csv,1.7907250109804411,0.6158528515570856,8.765603090952437,15.834566770953845,2
WMT.csv,1.4774225844129971,0.11634288125608469,0.19960537044917934,10.708161711100622,2
XEL.csv,1.975824345873092,1.358138683230378,6.781652397939466,-8.667228585735398,2
XYL.csv,1.858575486380593,2.5920695623181125,4.335847047091771,19.02153906801263,2
YUM.csv,1.3353894962147217,3.2744383301678543,2.601035358494081,9.757776385416921,2
ZBH.csv,1.921429495137218,-7.781479751119176,-3.968754035094362,-1.7120267424968676,2
